Spanish_Lemma,English_Lemma,Chinese_Lemma,POS
enfoque,approach,方法,NOUN
eterno,eternal,永恒的,ADJ
evolución,evolution,进化,NOUN
excepcional,exceptional,卓越的,ADJ
exceso,excess,过量,NOUN
experimentar,to experience,体验,VERB
financiero,financial,金融的,ADJ
franco,frank,坦率的,ADJ
garantizar,guarantee,保证,VERB
generador,generator,发电机,NOUN
genética,genetics,遗传学,NOUN
herir,wound,伤害,VERB
hostia,damn,该死,INTJ
hurra,hurrah,好哇,INTJ
iniciativa,initiative,主动性,NOUN
institución,institution,机构,NOUN
intelectual,intellectual,知识分子的,ADJ
intervención,intervention,干预,NOUN
invertir,invest,投资,VERB
lamentablemente,unfortunately,遗憾地,ADV
legalmente,legally,合法地,ADV
liderazgo,leadership,领导力,NOUN
proceder,to proceed,进行,VERB
raíz,root,根,NOUN
relevante,relevant,相关的,ADJ
seguimiento,follow-up,跟进,NOUN
sostener,to hold,支撑,VERB
virtud,virtue,美德,NOUN
delincuencia,crime rate,犯罪,NOUN
canalla,scoundrel,恶棍,NOUN
cólera,anger,愤怒,NOUN
cónsul,consul,领事,NOUN
cónyuge,spouse,配偶,NOUN
cúpula,dome,圆顶,NOUN
decadencia,decadence,衰落,NOUN
deducción,deduction,推论,NOUN
discreción,discretion,谨慎,NOUN
escolta,escort,护卫,NOUN
federación,federation,联合会,NOUN
homicida,murderer,杀人犯,NOUN
integridad,integrity,正直,NOUN
matón,thug,恶霸,NOUN
paradero,whereabouts,下落,NOUN
profecía,prophecy,预言,NOUN
intimidación,intimidation,恐吓,NOUN
magistrado,magistrate,法官,NOUN
reivindicación,reclamation,收复,NOUN
remordimiento,remorse,悔恨,NOUN
sermón,sermon,布道,NOUN
superstición,superstition,迷信,NOUN
alocado,reckless,鲁莽的,ADJ
altibajo,ups and downs,起伏,NOUN
baboso,slimy,粘滑的,ADJ
canallada,dirty trick,卑劣行为,NOUN
chalado,crazy,疯狂的,ADJ
chapucero,bungler,拙劣者,NOUN
chapuza,botched job,粗劣的活儿,NOUN
chiflado,crazy,疯狂的,ADJ
chivato,snitch,告密者,NOUN
codicioso,greedy,贪婪的,ADJ
congregación,congregation,集会,NOUN
credo,creed,信条,NOUN
escoria,scum,渣滓,NOUN
apaño,makeshift solution,临时凑合的办法,NOUN
camorra,squabble,争吵,NOUN
chapucear,to botch,乱做,VERB
chiripa,fluke,侥幸,NOUN
comulgar,to take communion,领圣体,VERB
distinguir,to distinguish,区分,VERB
exigir,to demand,要求,VERB
incorporar,incorporate,合并,VERB
interpretar,to interpret,解释,VERB
intervenir,to intervene,干预,VERB
ironía,irony,讽刺,NOUN
ático,attic,阁楼,NOUN
abarcar,to cover,涵盖,VERB
abertura,opening,开口,NOUN
abismo,abyss,深渊,NOUN
abono,fertilizer,肥料,NOUN
abordar,to address,着手处理,VERB
abortar,to abort,流产,VERB
abrumador,overwhelming,压倒性的,ADJ
abrumar,to overwhelm,使不知所措,VERB
abstenerse,to abstain,克制,VERB
acertijo,riddle,谜语,NOUN
acidez,acidity,酸度,NOUN
acierto,success,成功,NOUN
acoger,to welcome,接待,VERB
acogida,reception,接待,NOUN
acomodar,to accommodate,安置,VERB
acorde,in accordance,一致的,ADJ
acta,minutes,会议记录,NOUN
adecuar,to adapt,使适合,VERB
adentrarse,to go deep into,深入,VERB
adherir,to adhere,粘附,VERB
adherirse,to adhere,加入,VERB
adquisición,acquisition,收购,NOUN
adueñarse,to take possession of,占有,VERB
adversario,adversary,对手,NOUN
aferrarse,to cling to,紧紧抓住,VERB
afán,eagerness,渴望,NOUN
agilidad,agility,敏捷,NOUN
agitar,to shake,摇动,VERB
agobiante,overwhelming,令人窒息的,ADJ
agobiar,to overwhelm,使不堪重负,VERB
agonía,agony,痛苦,NOUN
agravar,to worsen,加重,VERB
agudo,sharp,尖锐的,ADJ
ahorcar,to hang,绞死,VERB
ajeno,foreign,别人的,ADJ
alambre,wire,金属丝,NOUN
albergar,to host,容纳,VERB
abstención,abstention,弃权,NOUN
nómina,payroll,工资单,NOUN
soltería,being single,单身状态,NOUN
remuneración,remuneration,报酬,NOUN
cesión,transfer,转让,NOUN
recaudación,collection,征收,NOUN
tesorería,treasury,财务处,NOUN
equivalencia,equivalence,等价,NOUN
trascender,transcend,超越,VERB
empañar,tarnish,玷污,VERB
rondar,hover,徘徊,VERB
sindical,union,工会的,ADJ
rotundo,emphatic,斩钉截铁的,ADJ
subyacente,underlying,潜在的,ADJ
sendos,respective,各自的,DET
activamente,actively,积极地,ADV
altamente,highly,高度地,ADV
antiguamente,in the past,从前,ADV
atrevidamente,daringly,大胆地,ADV
catastróficamente,catastrophically,灾难性地,ADV
comparativamente,comparatively,相对而言,ADV
disrupción,disruption,中断,NOUN
irrigación,irrigation,灌溉,NOUN
moderación,moderation,节制,NOUN
pasividad,passivity,被动,NOUN
reciprocidad,reciprocity,互惠,NOUN
restitución,restitution,归还,NOUN
secreción,secretion,分泌,NOUN
tergiversación,misrepresentation,曲解,NOUN
uniformidad,uniformity,一致性,NOUN
veracidad,truthfulness,真实性,NOUN
vitalidad,vitality,生命力,NOUN
aventurar,venture,推测,VERB
legislar,legislate,立法,VERB
pactar,agree,商定,VERB
personificar,personify,化身,VERB
potenciar,enhance,增强,VERB
presenciar,witness,亲眼目睹,VERB
profundizar,deepen,深化,VERB
rebasar,exceed,超出,VERB
reincorporar,reincorporate,恢复原职,VERB
restablecer,reestablish,恢复,VERB
ridiculizar,ridicule,嘲笑,VERB
sobrevalorar,overvalue,高估,VERB
sujetar,fasten,固定,VERB
vislumbrar,glimpse,隐约看到,VERB
afable,amiable,和蔼的,ADJ
autosuficiente,self-sufficient,自给自足的,ADJ
colaborativo,collaborative,协作的,ADJ
deliberado,deliberate,故意的,ADJ
desprotegido,unprotected,无保护的,ADJ
elitista,elitist,精英主义的,ADJ
experimentado,experienced,有经验的,ADJ
fluvial,fluvial,河流的,ADJ
aclaración,clarification,澄清,NOUN
capacitación,training,培训,NOUN
localización,localization,定位,NOUN
privatización,privatization,私有化,NOUN
reiteración,reiteration,重复,NOUN
vacilación,hesitation,犹豫,NOUN
constitucionalmente,constitutionally,宪法上,ADV
corrientemente,commonly,通常地,ADV
democráticamente,democratically,民主地,ADV
descaradamente,brazenly,厚颜无耻地,ADV
digitalmente,digitally,数字化地,ADV
ecológicamente,ecologically,生态上,ADV
empáticamente,empathetically,共情地,ADV
estructuralmente,structurally,结构上,ADV
fanáticamente,fanatically,狂热地,ADV
fiscalmente,fiscally,财政上,ADV
funcionalmente,functionally,功能上,ADV
gráficamente,graphically,以图表方式,ADV
anticonceptivo,contraceptive,避孕的,NOUN
padecer,suffer,承受,VERB
infrecuente,uncommon,少见的,ADJ
valla,fence,围栏,NOUN
molde,mold,模具,NOUN
resignación,resignation,听天由命,NOUN
acuífero,aquifer,含水层,NOUN
iceberg,iceberg,冰山,NOUN
padrón,registry,登记册,NOUN
recluso,inmate,服刑者,NOUN
sabotaje,sabotage,蓄意破坏,NOUN
prestación,benefit,福利津贴,NOUN
vigilante,security guard,保安,NOUN
salvavidas,lifesaver,救生圈,NOUN
luto,mourning,服丧,NOUN
recinto,enclosure,场馆,NOUN
titulación,qualification,学历,NOUN
sobremesa,after-meal chat,饭后闲谈,NOUN
ruego,plea,恳求,NOUN
acalorar,heat up,使激动,VERB
traspaso,transfer,转让,NOUN
cobro,collection,收款,NOUN
palco,box seat,包厢,NOUN
quirófano,operating room,手术室,NOUN
prolongación,extension,延长,NOUN
salarial,salary-related,薪资的,ADJ
subastar,auction,拍卖,VERB
vulnerar,violate,侵犯,VERB
seleccionar,select,挑选,VERB
tumbarse,lie down,躺下,VERB
reutilizar,reuse,再利用,VERB
zarpar,set sail,起航,VERB
serenar,calm,使平静,VERB
aliñar,dress,调味,VERB
reproducirse,reproduce,繁殖,VERB
evaporarse,evaporate,蒸发,VERB
resaltar,highlight,突出,VERB
asilar,grant asylum,给予庇护,VERB
traficar,traffic,非法交易,VERB
catalogar,catalog,编目,VERB
zumbar,buzz,嗡嗡作响,VERB
rotar,rotate,旋转,VERB
dispersarse,disperse,散开,VERB
multiplicarse,multiply,成倍增加,VERB
recorrer,travel through,游历,VERB
rascarse,scratch,挠痒,VERB
cuestionar,question,质疑,VERB
perfeccionista,perfectionist,完美主义的,ADJ
perseverante,persevering,坚持不懈的,ADJ
mezquino,petty,卑鄙的,ADJ
maleducado,rude,没礼貌的,ADJ
precavido,cautious,有防备的,ADJ
despistado,absent-minded,心不在焉的,ADJ
desilusionado,disillusioned,幻灭的,ADJ
nostálgico,nostalgic,怀旧的,ADJ
quebradizo,brittle,易碎的,ADJ
excesivo,excessive,过度的,ADJ
liso,smooth,光滑的,ADJ
consistente,consistent,连贯的,ADJ
impuntual,unpunctual,不准时的,ADJ
despeinado,disheveled,头发凌乱的,ADJ
polvoriento,dusty,多尘的,ADJ
templado,mild,温和的,ADJ
posterior,rear,后面的,ADJ
ocre,ochre,赭色的,ADJ
burdeos,burgundy,酒红色的,ADJ
sonoro,sonorous,响亮的,ADJ
apetitoso,appetizing,美味诱人的,ADJ
prescindible,dispensable,可有可无的,ADJ
viralizarse,go viral,走红,VERB
chatear,chat,网上聊天,VERB
jubilarse,retire,退休,VERB
improbable,unlikely,不太可能的,ADJ
marginado,marginalized,被边缘化的,ADJ
suculento,succulent,鲜嫩多汁的,ADJ
lijar,sand,打磨,VERB
peinarse,comb one's hair,梳头,VERB
consolidarse,become established,稳固,VERB
mercantil,commercial,商业的,ADJ
nacionalizarse,be naturalized,归化,VERB
agredir,assault,行凶,VERB
corear,chant,齐声喊,VERB
irreparable,irreparable,无法弥补的,ADJ
averiar,break down,使出故障,VERB
arquear,arch,拱起,VERB
chamuscado,singed,烧焦的,ADJ
bayeta,cleaning cloth,抹布,NOUN
colador,strainer,滤网,NOUN
puchero,stew pot,汤锅,NOUN
cubertería,cutlery set,刀叉餐具,NOUN
termostato,thermostat,恒温器,NOUN
cordel,string,细绳,NOUN
chándal,tracksuit,运动服,NOUN
camisón,nightgown,睡袍,NOUN
lencería,lingerie,内衣,NOUN
costurera,seamstress,女裁缝,NOUN
lija,sandpaper,砂纸,NOUN
esterilla,mat,地垫,NOUN
zarza,bramble,荆棘,NOUN
amapola,corn poppy,虞美人,NOUN
geranio,geranium,天竺葵,NOUN
narciso,daffodil,水仙,NOUN
nardo,tuberose,晚香玉,NOUN
caléndula,calendula,金盏花,NOUN
tomillo,thyme,百里香,NOUN
orégano,oregano,牛至,NOUN
puerro,leek,韭葱,NOUN
centeno,rye,黑麦,NOUN
caqui,persimmon,柿子,NOUN
marmota,marmot,旱獭,NOUN
reno,reindeer,驯鹿,NOUN
hipopótamo,hippopotamus,河马,NOUN
pitón,python,蟒蛇,NOUN
escorpión,scorpion,蝎子,NOUN
medusa,jellyfish,水母,NOUN
merluza,hake,无须鳕,NOUN
dorada,gilthead bream,金头鲷,NOUN
fiambre,cold cuts,冷切肉,NOUN
salchichón,hard salami,腊肠,NOUN
conserva,preserved food,罐头食品,NOUN
consomé,consommé,清炖肉汤,NOUN
churro,churro,西班牙油条,NOUN
quesadilla,quesadilla,墨西哥薄饼,NOUN
mate,mate tea,马黛茶,NOUN
gaseosa,soda,汽水,NOUN
rodillo,rolling pin,擀面杖,NOUN
tetera,teapot,茶壶,NOUN
paella,paella,西班牙海鲜饭,NOUN
verdulero,greengrocer,菜贩,NOUN
joyero,jeweler,珠宝匠,NOUN
barman,bartender,酒保,NOUN
corrector,proofreader,校对员,NOUN
orfebre,goldsmith,金匠,NOUN
bróker,broker,经纪人,NOUN
tiroides,thyroid,甲状腺,NOUN
costilla,rib,肋骨,NOUN
rótula,kneecap,膝盖骨,NOUN
ahogo,suffocation,窒息感,NOUN
enfermera,nurse,护士,NOUN
ecografía,ultrasound,超声波检查,NOUN
monitor,monitor,显示器,NOUN
cantimplora,canteen,水壶,NOUN
triciclo,tricycle,三轮车,NOUN
glorieta,traffic circle,环岛,NOUN
retrovisor,rear-view mirror,后视镜,NOUN
ventanilla,side window,车窗,NOUN
ubicación,location,位置,NOUN
gentileza,kindness,亲切,NOUN
jeringuilla,syringe,注射器,NOUN
rancho,ranch,牧场,NOUN
altiplano,high plateau,高原,NOUN
loma,hillock,小丘,NOUN
relámpago,lightning bolt,闪电,NOUN
helada,frost,霜冻,NOUN
clarinete,clarinet,单簧管,NOUN
gaita,bagpipe,风笛,NOUN
pentagrama,musical staff,五线谱,NOUN
tempo,tempo,节奏速度,NOUN
verso,verse,诗句,NOUN
barra,bar,横杆,NOUN
cuádriceps,quadriceps,股四头肌,NOUN
gol,goal,进球,NOUN
marcador,scoreboard,记分牌,NOUN
pasarela,runway,天桥,NOUN
podio,podium,领奖台,NOUN
regata,regatta,帆船赛,NOUN
trineo,sled,雪橇,NOUN
reavivar,rekindle,重新点燃,VERB
lubricar,lubricate,润滑,VERB
congestionar,congest,使拥堵,VERB
atiborrarse,cram oneself,塞满肚,VERB
descalzarse,take off one's shoes,脱鞋,VERB
oxidar,oxidize,使生锈,VERB
poda,pruning,修剪,NOUN
pillo,rascal,小淘气,NOUN
padrino,godfather,教父,NOUN
tatarabuelo,great-great-grandfather,高祖父,NOUN
pariente,relative,亲戚,NOUN
caballete,easel,画架,NOUN
grapa,staple,订书钉,NOUN
óleo,oil paint,油画颜料,NOUN
témpera,tempera paint,蛋彩颜料,NOUN
reintegro,deposit,存款,NOUN
zapatería,shoe shop,鞋店,NOUN
termita,termite,白蚁,NOUN
casilla,square,小方格,NOUN
cascabel,jingle bell,铃铛,NOUN
alcanzable,attainable,可达到的,ADJ
alternar,to alternate,交替,VERB
altitud,altitude,海拔,NOUN
alucinante,amazing,令人惊奇的,ADJ
alucinar,to hallucinate,产生幻觉,VERB
aludir,to allude,暗指,VERB
alza,rise,上涨,NOUN
amarrar,to moor,系泊,VERB
anatomía,anatomy,解剖学,NOUN
anfitrión,host,主人,NOUN
angustiar,to distress,使痛苦,VERB
ansia,longing,渴望,NOUN
antecedente,precedent,先例,NOUN
antepasado,ancestor,祖先,NOUN
anticipar,to anticipate,预期,VERB
antídoto,antidote,解毒剂,NOUN
apasionante,exciting,激动人心的,ADJ
apelar,to appeal,上诉,VERB
apellidar,to surname,给...命名,VERB
apestar,to stink,发臭,VERB
aplastante,overwhelming,压倒性的,ADJ
aportación,contribution,贡献,NOUN
apreciable,appreciable,可观的,ADJ
aproximación,approximation,近似,NOUN
aptitud,aptitude,能力,NOUN
ardiente,ardent,热情的,ADJ
arenoso,sandy,多沙的,ADJ
aristócrata,aristocrat,贵族,NOUN
arrasar,to devastate,摧毁,VERB
arrebatar,to snatch,抢夺,VERB
arrimar,to bring closer,靠近,VERB
arrogancia,arrogance,傲慢,NOUN
arropar,to wrap up,给…盖被子,VERB
arteria,artery,动脉,NOUN
articulación,joint,关节,NOUN
articular,to articulate,发音,VERB
asentamiento,settlement,定居点,NOUN
asentir,to assent,同意,VERB
asequible,affordable,负担得起的,ADJ
asesoramiento,advice,建议,NOUN
asesorar,to advise,建议,VERB
asfixiar,to asphyxiate,使窒息,VERB
asilo,asylum,庇护所,NOUN
asimilar,to assimilate,同化,VERB
astrología,astrology,占星术,NOUN
astronomía,astronomy,天文学,NOUN
atentado,attack,袭击,NOUN
aterrar,to terrify,使恐惧,VERB
aterrorizar,to terrify,使恐惧,VERB
atormentar,to torment,折磨,VERB
atracar,to hold up,抢劫,VERB
atraco,holdup,抢劫,NOUN
atrasar,to delay,推迟,VERB
atrayente,attractive,吸引人的,ADJ
atribuir,to attribute,归因于,VERB
atroz,atrocious,残酷的,ADJ
audaz,audacious,大胆的,ADJ
auge,boom,繁荣,NOUN
aullido,howl,嚎叫,NOUN
autenticidad,authenticity,真实性,NOUN
autoritario,authoritarian,独裁的,ADJ
avalancha,avalanche,雪崩,NOUN
aventurarse,to venture,冒险,VERB
avergonzar,to embarrass,使尴尬,VERB
azotar,to whip,鞭打,VERB
añorar,to long for,怀念,VERB
baba,drool,口水,NOUN
bachiller,high school graduate,高中毕业生,NOUN
bahía,bay,海湾,NOUN
bancarrota,bankruptcy,破产,NOUN
banquillo,bench,长凳,NOUN
barajar,to shuffle,洗牌,VERB
batallón,battalion,营,NOUN
bazar,bazaar,集市,NOUN
baúl,trunk,大箱子,NOUN
bendecir,to bless,祝福,VERB
beneficiario,beneficiary,受益人,NOUN
binario,binary,二进制的,ADJ
bocina,horn,喇叭,NOUN
bofetada,slap,耳光,NOUN
bombardear,to bombard,轰炸,VERB
bombardeo,bombing,轰炸,NOUN
bondadoso,kind,仁慈的,ADJ
bordear,to border,毗邻,VERB
botín,loot,战利品,NOUN
brecha,breach,缺口,NOUN
brujería,witchcraft,巫术,NOUN
brusco,abrupt,粗暴的,ADJ
brújula,compass,指南针,NOUN
budismo,Buddhism,佛教,NOUN
budista,Buddhist,佛教徒,NOUN
bufete,law firm,律师事务所,NOUN
buitre,vulture,秃鹫,NOUN
bulto,bundle,包裹,NOUN
burdel,brothel,妓院,NOUN
burguesía,bourgeoisie,资产阶级,NOUN
burgués,bourgeois,资产阶级的,ADJ
burocracia,bureaucracy,官僚主义,NOUN
burocrático,bureaucratic,官僚的,ADJ
báscula,scale,秤,NOUN
bélico,war-related,战争的,ADJ
cabezón,stubborn,固执的,ADJ
cacería,hunt,狩猎,NOUN
calavera,skull,头骨,NOUN
caligrafía,calligraphy,书法,NOUN
candidatura,candidacy,候选人资格,NOUN
capacitar,to qualify,使具备资格,VERB
caracola,conch,海螺壳,NOUN
caradura,shameless person,厚颜无耻的人,NOUN
carecer,lack,缺乏,VERB
carencia,lack,缺乏,NOUN
carpintería,carpentry,木工,NOUN
caspa,dandruff,头皮屑,NOUN
casta,caste,种姓,NOUN
catarata,cataract,白内障,NOUN
categorizar,to categorize,分类,VERB
catolicismo,Catholicism,天主教,NOUN
catástrofe,catastrophe,灾难,NOUN
caudal,flow,流量,NOUN
cautivar,to captivate,迷住,VERB
caverna,cave,洞穴,NOUN
cavidad,cavity,腔,NOUN
caótico,chaotic,混乱的,ADJ
cebolleta,scallion,小葱,NOUN
cegar,to blind,使失明,VERB
celta,Celtic,凯尔特人的,ADJ
censo,census,人口普查,NOUN
censura,censorship,审查,NOUN
centenar,hundred,一百,NOUN
centenario,centennial,百年的,ADJ
cerco,fence,围栏,NOUN
cese,cessation,终止,NOUN
chantaje,blackmail,敲诈,NOUN
chantajear,to blackmail,敲诈,VERB
chapa,badge,徽章,NOUN
chato,flat-nosed,扁鼻子的,ADJ
chillón,shrill,刺耳的,ADJ
chocante,shocking,令人震惊的,ADJ
ciclón,cyclone,气旋,NOUN
cisterna,cistern,蓄水池,NOUN
clandestino,clandestine,秘密的,ADJ
clausura,closure,关闭,NOUN
clausurar,to close,关闭,VERB
clavel,carnation,康乃馨,NOUN
clientela,clientele,客户群,NOUN
coalición,coalition,联盟,NOUN
codazo,nudge,肘击,NOUN
codicia,greed,贪婪,NOUN
codificar,to codify,编码,VERB
coherencia,coherence,连贯性,NOUN
coherente,coherent,连贯的,ADJ
cohesión,cohesion,凝聚力,NOUN
colapso,collapse,崩溃,NOUN
colectividad,community,集体,NOUN
colegial,collegiate,大学生的,ADJ
colmillo,fang,犬齿,NOUN
colmo,height,极点,NOUN
colonización,colonization,殖民化,NOUN
colonizar,to colonize,殖民,VERB
coloquial,colloquial,口语的,ADJ
colosal,colossal,巨大的,ADJ
comarca,region,地区,NOUN
combatiente,combatant,战斗员,NOUN
compacto,compact,紧凑的,ADJ
compartimiento,compartment,隔间,NOUN
compasivo,compassionate,有同情心的,ADJ
compatibilidad,compatibility,兼容性,NOUN
compensación,compensation,补偿,NOUN
competitividad,competitiveness,竞争力,NOUN
complementario,complementary,互补的,ADJ
complicidad,complicity,共谋,NOUN
compraventa,buying and selling,买卖,NOUN
compulsivo,compulsive,强迫性的,ADJ
compás,compass,圆规,NOUN
concebir,to conceive,构思,VERB
concejal,councilor,市议员,NOUN
concepción,conception,概念,NOUN
concernir,to concern,涉及,VERB
concertar,to arrange,安排,VERB
concesión,concession,让步,NOUN
conciliar,to reconcile,调和,VERB
concordar,to agree,同意,VERB
concursar,to compete,参赛,VERB
condensación,condensation,凝结,NOUN
condicionar,to condition,制约,VERB
conducto,conduit,管道,NOUN
confección,making,制作,NOUN
conferenciante,lecturer,演讲者,NOUN
confinamiento,confinement,禁闭,NOUN
confinar,to confine,限制,VERB
confiscar,to confiscate,没收,VERB
conformar,to form,组成,VERB
conformidad,compliance,同意,NOUN
conformista,conformist,墨守成规者,NOUN
confort,comfort,舒适,NOUN
confortante,comforting,令人安慰的,ADJ
confrontación,confrontation,对抗,NOUN
congelación,freezing,冻结,NOUN
congestión,congestion,拥堵,NOUN
congresista,congressperson,国会议员,NOUN
conjunción,conjunction,连词,NOUN
conllevar,to entail,牵涉,VERB
conmemorar,to commemorate,纪念,VERB
conmoción,shock,震动,NOUN
conmovedor,moving,感人的,ADJ
conmover,to move,感动,VERB
conocedor,connoisseur,行家,NOUN
conquistador,conqueror,征服者,NOUN
consecuente,consistent,一致的,ADJ
consecutivamente,consecutively,连续地,ADV
consejería,ministry,部门,NOUN
consenso,consensus,共识,NOUN
conservatorio,conservatory,音乐学院,NOUN
consigna,slogan,口号,NOUN
consiguiente,consequent,随之发生的,ADJ
consistencia,consistency,一致性,NOUN
consolidar,to consolidate,巩固,VERB
conspirar,to conspire,密谋,VERB
constancia,perseverance,毅力,NOUN
constatar,to verify,核实,VERB
contagioso,contagious,传染的,ADJ
contemporáneo,contemporary,当代的,ADJ
contestador,answering machine,答录机,NOUN
contorno,contour,轮廓,NOUN
contraataque,counterattack,反击,NOUN
contrabandista,smuggler,走私者,NOUN
contrabando,contraband,走私,NOUN
contradicción,contradiction,矛盾,NOUN
contradictorio,contradictory,矛盾的,ADJ
contraer,to contract,收缩,VERB
contrastar,to contrast,对比,VERB
contribuyente,taxpayer,纳税人,NOUN
controlable,controllable,可控制的,ADJ
controversia,controversy,争议,NOUN
controvertido,controversial,有争议的,ADJ
contundente,forceful,有力的,ADJ
convencimiento,conviction,信念,NOUN
convencional,conventional,传统的,ADJ
conveniencia,convenience,便利,NOUN
convicción,conviction,信念,NOUN
aval,guarantee,担保,NOUN
plebiscito,plebiscite,全民公投,NOUN
testarudez,stubbornness,固执,NOUN
plantilla,workforce,员工队伍,NOUN
débito,debit,借记,NOUN
desequilibrio,imbalance,失衡,NOUN
recopilación,compilation,汇编,NOUN
traslado,transfer,调任,NOUN
huésped,guest,客人,NOUN
recalcar,stress,强调,VERB
remitir,remit,寄送,VERB
suplantar,impersonate,冒充,VERB
resbaladizo,slippery,滑的,ADJ
terrorífico,terrifying,可怕的,ADJ
moderadamente,moderately,适度地,ADV
vaya,expression of surprise,哎呀,INTJ
administrativamente,administratively,行政上,ADV
ambientalmente,environmentally,环境方面,ADV
apropiadamente,appropriately,适当地,ADV
bilateralmente,bilaterally,双边地,ADV
cautelosamente,cautiously,谨慎地,ADV
aglomeración,concentration,聚集,NOUN
frivolidad,frivolity,轻浮,NOUN
legalización,legalization,合法化,NOUN
notoriedad,notoriety,恶名,NOUN
paternidad,fatherhood,父亲身份,NOUN
reinversión,reinvestment,再投资,NOUN
reactivación,reactivation,重启,NOUN
sensualidad,sensuality,感官性,NOUN
tónica,tonic,基调,NOUN
validación,validation,确认,NOUN
versatilidad,versatility,多面性,NOUN
