Chinese_Lemma,English_Lemma,Chinese_Lemma,POS
住口,shut up,住口,VERB
体内,in the body,体内,NOUN
作出,to make,作出,VERB
使得,to make,使得,VERB
便利,convenient,便利,ADJ
便条,note,便条,NOUN
俗话,common saying,俗话,NOUN
保管,to take care of,保管,VERB
保险箱,safe,保险箱,NOUN
修建,to build,修建,VERB
值班,to be on duty,值班,VERB
做主,to make a decision,做主,VERB
僵尸,zombie,僵尸,NOUN
兜,pocket,兜,NOUN
公众,public,公众,NOUN
公民,citizen,公民,NOUN
共和国,republic,共和国,NOUN
具有,to possess,具有,VERB
内部,interior,内部,NOUN
再有,furthermore,再有,ADV
冒,to emit,冒,VERB
凶手,murderer,凶手,NOUN
出卖,to betray,出卖,VERB
出售,to sell,出售,VERB
出手,to take action,出手,VERB
击中,to hit,击中,VERB
分子,molecule,分子,NOUN
列车,train,列车,NOUN
别墅,villa,别墅,NOUN
到来,arrival,到来,NOUN
制服,to subdue,制服,VERB
刺,thorn,刺,NOUN
前往,to head for,前往,VERB
前来,to come forward,前来,VERB
剑,sword,剑,NOUN
剧本,script for play,剧本,NOUN
加工,to process,加工,VERB
动力,power,动力,NOUN
动静,sound of activity,动静,NOUN
北极,the North Pole,北极,NOUN
十字架,cross,十字架,NOUN
午夜,midnight,午夜,NOUN
协会,association,协会,NOUN
南部,southern part,南部,NOUN
卫星,satellite,卫星,NOUN
却是,however,却是,ADV
及,and,及,CCONJ
反面,reverse side,反面,NOUN
发动,to launch,发动,VERB
发炎,to become inflamed,发炎,VERB
发行,to issue,发行,VERB
受害者,victim,受害者,NOUN
变态,abnormal,变态,ADJ
口头,oral,口头,ADJ
可口,delicious,可口,ADJ
合身,well-fitting (of clothes),合身,ADJ
吉祥,lucky,吉祥,ADJ
同伴,companion,同伴,NOUN
同志,comrade,同志,NOUN
名次,ranking,名次,NOUN
后代,descendant,后代,NOUN
向导,guide,向导,NOUN
吸毒,to take drugs,吸毒,VERB
吸血鬼,vampire,吸血鬼,NOUN
周年,anniversary,周年,NOUN
周边,surrounding area,周边,NOUN
呼叫,call,呼叫,VERB
品尝,taste,品尝,VERB
品质,quality,品质,NOUN
哼,to hum,哼,VERB
唱片,record,唱片,NOUN
喇叭,horn,喇叭,NOUN
喘气,to pant,喘气,VERB
回应,respond,回应,VERB
回收,recycle,回收,VERB
团体,group,团体,NOUN
团结,unite,团结,VERB
图案,pattern,图案,NOUN
在于,to lie in,在于,VERB
在场,present,在场,ADJ
地狱,hell,地狱,NOUN
场所,venue,场所,NOUN
场景,scene,场景,NOUN
场面,scene,场面,NOUN
坐牢,be in prison,坐牢,VERB
坦克,tank,坦克,NOUN
垫,pad,垫,NOUN
塌,to collapse,塌,VERB
墨水,ink,墨水,NOUN
复活,to resurrect,复活,VERB
外向,extroverted,外向,ADJ
外表,appearance,外表,NOUN
大厦,building,大厦,NOUN
大地,earth,大地,NOUN
大道,avenue,大道,NOUN
夫人,madam,夫人,NOUN
夫妇,a (married) couple,夫妇,NOUN
头部,head,头部,NOUN
夺走,to take away,夺走,VERB
女巫,witch,女巫,NOUN
女神,goddess,女神,NOUN
描述,describe,描述,VERB
展现,show,展现,VERB
展示,display,展示,VERB
综合,synthesize,综合,VERB
联想,associate,联想,VERB
想象力,imagination,想象力,NOUN
创造力,creativity,创造力,NOUN
违法,illegal,违法,ADJ
借用,borrow,借用,VERB
统计,statistics,统计,VERB
数据库,database,数据库,NOUN
证人,witness,证人,NOUN
既,since,既,SCONJ
与此同时,meanwhile,与此同时,ADV
福气,blessing,福气,NOUN
倒是,actually,倒是,ADV
招,move,招,NOUN
有力,powerful,有力,ADJ
轻易,easy,轻易,ADJ
马车,carriage,马车,NOUN
应当,should,应当,AUX
后母,stepmother,后母,NOUN
绑,to bind,绑,VERB
招牌,signboard,招牌,NOUN
大名,full name,大名,NOUN
跟随,to follow,跟随,VERB
迟,late,迟,ADV
曾,once,曾,ADV
小子,boy,小子,NOUN
高处,height,高处,NOUN
池,pool,池,NOUN
赌,to bet,赌,VERB
沉,to sink,沉,VERB
在此,here,在此,ADV
明日,tomorrow,明日,NOUN
罪,sin,罪,NOUN
此刻,now,此刻,NOUN
胡须,beard,胡须,NOUN
能源,energy,能源,NOUN
自觉,conscious,自觉,ADJ
虚心,modest,虚心,ADJ
融化,to melt,融化,VERB
表明,to indicate,表明,VERB
装饰,decoration,装饰,NOUN
规律,law,规律,NOUN
解放,liberation,解放,NOUN
解说员,commentator,解说员,NOUN
设施,facilities,设施,NOUN
询问,to inquire,询问,VERB
谈判,to negotiate,谈判,VERB
象征,to symbolize,象征,VERB
财产,property,财产,NOUN
贷款,loan,贷款,NOUN
贸易,trade,贸易,NOUN
资金,funds,资金,NOUN
赞美,to praise,赞美,VERB
转变,to change,转变,VERB
辩论,to debate,辩论,VERB
运用,to use,运用,VERB
运输,to transport,运输,VERB
近代,modern times,近代,NOUN
违反,to violate,违反,VERB
逃避,to evade,逃避,VERB
选举,to elect,选举,VERB
逐步,progressively,逐步,ADV
通讯,communication,通讯,NOUN
逻辑,logic,逻辑,NOUN
采取,to adopt,采取,VERB
钢铁,steel,钢铁,NOUN
集体,collective,集体,NOUN
零件,part,零件,NOUN
面临,to face,面临,VERB
革命,revolution,革命,NOUN
预防,to prevent,预防,VERB
风俗,custom,风俗,NOUN
高档,high-grade,高档,ADJ
鼓舞,inspire,鼓舞,VERB
一再,repeatedly,一再,ADV
一度,for a time,一度,ADV
万分,very much,万分,ADV
上任,to take office,上任,VERB
上游,upper reaches,上游,NOUN
上级,superior,上级,NOUN
上进心,ambition,上进心,NOUN
下令,to order,下令,VERB
下场,end up,下场,VERB
下属,subordinate,下属,NOUN
不妙,ominous,不妙,ADJ
不得,must not,不得,AUX
不敢当,I don't deserve your praise,不敢当,INTJ
不料,unexpectedly,不料,ADV
不时,from time to time,不时,ADV
不顾,in spite of,不顾,VERB
专利,patent,专利,NOUN
专科,specialized subject,专科,NOUN
专题,special topic,专题,NOUN
世代,generation,世代,NOUN
严厉,severe,严厉,ADJ
严禁,strictly prohibit,严禁,VERB
个体,individual,个体,NOUN
中断,to cut short,中断,VERB
中立,neutral,中立,ADJ
丰收,bumper harvest,丰收,NOUN
丰满,ample,丰满,ADJ
丰盛,sumptuous,丰盛,ADJ
为难,to feel embarrassed,为难,ADJ
主办,to organize,主办,VERB
主教,bishop,主教,NOUN
主流,mainstream,主流,NOUN
举动,act,举动,NOUN
乌黑,jet-black,乌黑,ADJ
乞丐,beggar,乞丐,NOUN
乡镇,township,乡镇,NOUN
书记,secretary,书记,NOUN
争夺,to fight over,争夺,VERB
争气,to strive for success,争气,VERB
事务,affair,事务,NOUN
事项,matter,事项,NOUN
二氧化碳,carbon dioxide,二氧化碳,NOUN
交代,to hand over,交代,VERB
交叉,to cross,交叉,VERB
交易,transaction,交易,NOUN
产业,industry,产业,NOUN
亲热,affectionate,亲热,ADJ
人为,artificial,人为,ADJ
人士,person,人士,NOUN
人性,human nature,人性,NOUN
人格,personality,人格,NOUN
人渣,scum,人渣,NOUN
人质,hostage,人质,NOUN
仇恨,hatred,仇恨,NOUN
仍旧,still,仍旧,ADV
代理,to act on behalf of sb in a responsible position,代理,VERB
以便,so that,以便,SCONJ
以免,in order to avoid,以免,SCONJ
以往,in the past,以往,NOUN
仪器,instrument,仪器,NOUN
任意,arbitrary,任意,ADV
休养,recuperate,休养,VERB
伙计,buddy,伙计,NOUN
会面,meeting,会面,NOUN
传记,biography,传记,NOUN
传达,convey,传达,VERB
伤脑筋,troublesome,伤脑筋,ADJ
伴侣,companion,伴侣,NOUN
但愿,if only,但愿,VERB
住宅,residence,住宅,NOUN
体谅,to empathize,体谅,VERB
何不,why not,何不,ADV
作息,work and rest,作息,NOUN
作战,to fight,作战,VERB
作证,to testify,作证,VERB
作风,style,作风,NOUN
例外,exception,例外,NOUN
依据,according to,依据,ADP
依旧,as before,依旧,ADV
侧面,side,侧面,NOUN
侵犯,to infringe,侵犯,VERB
便于,to facilitate,便于,VERB
保佑,to bless,保佑,VERB
保卫,to defend,保卫,VERB
保守,conservative,保守,ADJ
保障,to safeguard,保障,VERB
信仰,faith,信仰,NOUN
信念,conviction,信念,NOUN
信赖,to trust,信赖,VERB
修女,nun,修女,NOUN
倒闭,to go bankrupt,倒闭,VERB
候选人,candidate,候选人,NOUN
借助,to draw support from,借助,VERB
倾听,to listen attentively,倾听,VERB
偏见,prejudice,偏见,NOUN
停顿,to halt,停顿,VERB
储蓄,to deposit money,储蓄,VERB
元素,element,元素,NOUN
充足,adequate,充足,ADJ
先前,before,先前,ADV
光彩,luster,光彩,NOUN
光芒,rays of light,光芒,NOUN
免得,so as not to,免得,SCONJ
兑换,to exchange,兑换,VERB
兑现,to cash,兑现,VERB
公关,public relations,公关,NOUN
公务,official business,公务,NOUN
公告,announcement,公告,NOUN
公婆,husband's parents,公婆,NOUN
公正,just,公正,ADJ
公认,generally accepted,公认,ADJ
公道,fair,公道,ADJ
共鸣,resonance,共鸣,NOUN
关照,to look after,关照,VERB
典礼,ceremony,典礼,NOUN
内在,intrinsic,内在,ADJ
冒犯,to offend,冒犯,VERB
军官,officer,军官,NOUN
冰雹,hail,冰雹,NOUN
